league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,0,,,,Rayah Marshall,1642796.0,True,1611661323,22.0,564,2025-09-10,1022500282,1628269-1628278-1630471-1631021-1642804,False,CON,1628263-1642796-1642800-1642809-203863,,,,,,1611661330,4,Nia Coffey,1628269,33,00:49,0,,0,,0,,0,,False,16,,2.8,0.3652,24.0,AtRim,2,49.0,OffDeadball,ATL,00:24,,6,27
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,11,,,,,,False,1611661323,448.0,472,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1642290-1642800-1642809-1642841,,,,,,1611661330,4,Maya Caldwell,1630471,7,08:05,1631044,Naz Hillmon,1629497,Marina Mabrey,0,,0,,False,12,,23.7,0.3222,453.0,Corner3,3,485.0,OffLongMidRangeMiss,ATL,07:33,,234,36
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,12,,,,,,False,1611661323,494.0,462,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1629497-1642290-1642800-1642841,,,,,,1611661330,4,Te-Hina Paopao,1642804,5,08:44,0,,1642841,Mamignan Touré,0,,0,,False,12,,32.9,0.2871,498.0,Arc3,3,524.0,OffAtRimMake,ATL,08:18,,144,296
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,13,,,,,,False,1611661323,543.0,457,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1629497-1642290-1642800-1642841,,,,,,1611661330,4,Te-Hina Paopao,1642804,3,09:17,0,,1642800,Aneesah Morrow,0,,0,,False,14,,24.9,0.3126,545.0,Arc3,3,557.0,OffAtRimMake,ATL,09:05,,-19,248
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,14,Te-Hina Paopao,1642804.0,True,,,,1611661323,576.0,451,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,True,CON,1628263-1629497-1642290-1642800-1642841,,0.0,Rhyne Howard,1631009.0,Team,1611661330,4,Rhyne Howard,1631009,1,10:00,0,,0,,0,,0,,False,13,4.0,23.5,0.4099,576.0,Arc3,3,600.0,OffDeadball,ATL,09:36,,-188,141
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,15,,,,,,False,1611661323,576.0,447,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1629497-1642290-1642800-1642841,,,,,,1611661330,4,Rhyne Howard,1631009,1,10:00,0,,0,,0,,0,,False,13,,25.4,0.2609,582.0,Arc3,3,600.0,OffDeadball,ATL,09:42,,-30,252
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,16,Rhyne Howard,1631009.0,True,,,,1611661323,34.0,436,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,True,CON,1629497-1642290-1642800-1642809-1642841,,,,,,1611661330,3,Te-Hina Paopao,1642804,38,00:51,0,,0,,0,,0,,False,11,,3.3,0.5046,34.0,AtRim,2,51.0,OffFTMake,ATL,00:34,,-1,33
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,17,Te-Hina Paopao,1642804.0,True,,,,1611661323,63.0,430,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,True,CON,1629497-1642290-1642800-1642809-1642841,,,,,,1611661330,3,Rhyne Howard,1631009,36,01:14,1631044,Naz Hillmon,1642800,Aneesah Morrow,0,,0,,False,11,,16.2,0.4314,63.0,LongMidRange,2,74.0,OffAtRimMiss,ATL,01:03,,-23,160
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,18,Naz Hillmon,1631044.0,True,,,,1611661323,93.0,426,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,True,CON,1629497-1642290-1642800-1642809-1642841,,,,,,1611661330,3,Brionna Jones,1628280,34,01:48,0,,0,,1631009,Rhyne Howard,1629497,Marina Mabrey,False,9,,2.7,0.4998,93.0,AtRim,2,108.0,OffLiveBallTurnover,ATL,01:33,,18,20
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,19,Allisha Gray,1628277.0,True,,,,1611661323,156.0,410,2025-09-10,1022500282,1628269-1628277-1628280-1631009-1642804,True,CON,1629497-1642290-1642800-1642809-1642841,,,,,,1611661330,3,Brionna Jones,1628280,30,02:52,0,,0,,1642804,Te-Hina Paopao,1629497,Marina Mabrey,False,9,,2.8,0.5414,156.0,AtRim,2,172.0,OffLiveBallTurnover,ATL,02:36,,-19,21
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,20,,,,,,False,1611661323,335.0,342,2025-09-10,1022500282,1628277-1628886-1630471-1631044-203398,False,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Naz Hillmon,1631044,16,05:52,0,,0,,0,,0,,False,21,,24.8,0.3777,337.0,Arc3,3,352.0,OffDeadball,ATL,05:37,,21,247
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,21,Jordin Canada,1628886.0,True,,,,1611661323,372.0,339,2025-09-10,1022500282,1628277-1628886-1630471-1631044-203398,True,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Brittney Griner,203398,14,06:24,0,,0,,0,,0,,False,19,,2.5,0.5403,372.0,AtRim,2,384.0,OffFTMake,ATL,06:12,,-1,25
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,22,Rhyne Howard,1631009.0,True,,,,1611661323,425.0,317,2025-09-10,1022500282,1628277-1628280-1631009-1631044-1642804,True,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Te-Hina Paopao,1642804,10,07:26,0,,1642809,Saniya Rivers,0,,0,,False,19,,2.8,0.6015,425.0,AtRim,2,446.0,OffShortMidRangeMake,ATL,07:05,,-18,22
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,23,Allisha Gray,1628277.0,True,,,,1611661323,458.0,313,2025-09-10,1022500282,1628277-1628280-1631009-1631044-1642804,True,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Brionna Jones,1628280,8,07:51,0,,0,,0,,0,,False,19,,3.1,0.4475,458.0,AtRim,2,471.0,OffFTMake,ATL,07:38,,0,31
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,24,,,,,,False,1611661323,485.0,305,2025-09-10,1022500282,1628277-1628280-1631009-1631044-1642804,False,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Rhyne Howard,1631009,6,08:33,1628280,Brionna Jones,202250,Tina Charles,0,,0,,False,21,,24.5,0.3345,488.0,Arc3,3,513.0,OffFTMiss,ATL,08:08,,-26,244
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,25,Te-Hina Paopao,1642804.0,True,,,,1611661323,535.0,298,2025-09-10,1022500282,1628277-1628280-1631009-1631044-1642804,True,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Allisha Gray,1628277,4,09:12,0,,1642809,Saniya Rivers,0,,0,,False,19,,24.8,0.364,535.0,Arc3,3,552.0,OffAtRimMake,ATL,08:55,,-168,183
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661330__entity_id-1611661330__9fb48e64,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661330&EntityId=1611661330,200,26,,,,,,False,1611661323,561.0,294,2025-09-10,1022500282,1628277-1628280-1631009-1631044-1642804,False,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Rhyne Howard,1631009,2,09:41,0,,1629497,Marina Mabrey,0,,0,,False,21,,23.9,0.3908,562.0,Arc3,3,581.0,OffAtRimMake,ATL,09:22,,-214,106
