league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,0,Sarah Ashlee Barker,1642782.0,True,,,,1611661319,25.0,535,2025-09-11,1022500286,1628242-1630996-1642210-1642782-1642790,True,LVA,1629484-1630389-1642801-204323-204329,,,,,,1611661320,4,Rae Burrell,1630996,40,00:29,0,,0,,1642782,Sarah Ashlee Barker,1630389,Dana Evans,False,-31,,3.3,0.8018,25.0,AtRim,2,29.0,OffLiveBallTurnover,LAS,00:25,,28,18
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,11,,,,,,False,1611661319,368.0,454,2025-09-11,1022500286,1628276-1628922-1630996-1642782-204324,False,LVA,1628932-1629498-1631019-203833-204319,,,,,,1611661320,4,Azurá Stevens,1628922,14,06:25,0,,203833,Chelsea Gray,0,,0,,False,-22,,25.2,0.3452,372.0,Arc3,3,385.0,OffArc3Make,LAS,06:12,,206,145
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,12,,,False,,,,1611661319,402.0,445,2025-09-11,1022500286,1628276-1628922-1630996-1642782-204324,True,LVA,1628932-1630389-1642801-203833-204319,,,,,,1611661320,4,Kelsey Plum,1628276,12,06:50,1628922,Azurá Stevens,1642801,Aaliyah Nye,0,,0,,False,-21,,2.7,0.6267,402.0,AtRim,2,410.0,OffArc3Miss,LAS,06:42,,-26,7
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,13,,,,,,False,1611661319,461.0,431,2025-09-11,1022500286,1628276-1628922-1630996-1642782-204324,False,LVA,1628932-1630389-1642801-203833-204319,,,,,,1611661320,4,Sarah Ashlee Barker,1642782,8,07:58,0,,0,,204324,Dearica Hamby,1630389,Dana Evans,False,-21,,23.1,0.314,465.0,Arc3,3,478.0,OffLiveBallTurnover,LAS,07:45,,-199,118
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,14,,,,,,False,1611661319,501.0,416,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,False,LVA,1630389-1642801-203833-204319-204323,,,,,,1611661320,4,Alissa Pili,1642293,6,08:35,0,,0,,0,,0,,False,-21,,2.6,0.6037,503.0,AtRim,2,515.0,OffFTMake,LAS,08:23,,21,15
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,15,,,,,,False,1611661319,522.0,409,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,False,LVA,1630389-1642801-203833-204319-204323,,,,,,1611661320,4,Alissa Pili,1642293,4,09:09,0,,1642801,Aaliyah Nye,0,,0,,False,-20,,2.5,0.5385,526.0,AtRim,2,549.0,OffArc3Make,LAS,08:46,,22,11
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,16,Sania Feagin,1642790.0,True,,,,1611661319,559.0,405,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,True,LVA,1630389-1642801-203833-204319-204323,,,,,,1611661320,4,Alissa Pili,1642293,2,09:29,1642210,Julie Vanloo,204319,Jewell Loyd,0,,0,,False,-19,,2.6,0.6174,559.0,AtRim,2,569.0,OffCorner3Miss,LAS,09:19,,23,13
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,17,Sania Feagin,1642790.0,True,,,,1611661319,0.0,394,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,True,LVA,1628932-1629498-1630389-204319-204323,,,,,,1611661320,3,Sarah Ashlee Barker,1642782,43,00:12,0,,204323,Cheyenne Parker-Tyus,0,,0,,False,-22,,23.4,0.1955,0.0,Corner3,3,12.0,OffArc3Make,LAS,00:00,,224,68
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,18,Kelsey Plum,1628276.0,True,,,,1611661319,28.0,390,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,True,LVA,1628932-1629498-1630389-204319-204323,,,,,,1611661320,3,Sania Feagin,1642790,41,00:54,0,,0,,0,,0,,False,-21,,2.3,0.5369,28.0,AtRim,2,54.0,OffDeadball,LAS,00:28,,-19,13
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,19,Julie Vanloo,1642210.0,True,,,,1611661319,71.0,380,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,True,LVA,1628932-1629498-1630389-204319-204323,,,,,,1611661320,3,Alissa Pili,1642293,39,01:24,0,,204323,Cheyenne Parker-Tyus,0,,0,,False,-24,,2.3,0.6582,71.0,AtRim,2,84.0,OffAtRimMake,LAS,01:11,,-17,16
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,20,,,,,,False,1611661319,98.0,375,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,False,LVA,1628932-1629498-1630389-204319-204323,,,,,,1611661320,3,Kelsey Plum,1628276,37,01:43,1642210,Julie Vanloo,204319,Jewell Loyd,0,,0,,False,-22,,24.1,0.2958,102.0,Arc3,3,103.0,OffCorner3Miss,LAS,01:42,,-136,199
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,21,,,,,,False,1611661319,117.0,369,2025-09-11,1022500286,1628276-1642210-1642293-1642782-1642790,False,LVA,1628932-1629498-1630389-204319-204323,,,,,,1611661320,3,Julie Vanloo,1642210,35,02:06,1628276,Kelsey Plum,204323,Cheyenne Parker-Tyus,0,,0,,False,-22,,3.4,0.5922,121.0,AtRim,2,126.0,OffShortMidRangeMiss,LAS,02:01,,28,20
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,22,Kelsey Plum,1628276.0,True,,,,1611661319,148.0,357,2025-09-11,1022500286,1628276-1642210-1642293-1642782-204324,True,LVA,1628932-1629498-1630389-203833-204319,,,,,,1611661320,3,Dearica Hamby,204324,33,02:31,1642293,Alissa Pili,1630389,Dana Evans,0,,0,,False,-24,,2.9,0.6305,148.0,AtRim,2,151.0,OffCorner3Miss,LAS,02:28,,26,13
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,23,,,,,,False,1611661319,159.0,353,2025-09-11,1022500286,1628276-1642210-1642293-1642782-204324,False,LVA,1628932-1629498-1630389-203833-204319,,,,,,1611661320,3,Julie Vanloo,1642210,31,03:11,0,,1628932,A'ja Wilson,0,,0,,False,-24,,24.1,0.3022,165.0,Arc3,3,191.0,OffLongMidRangeMake,LAS,02:45,,-36,238
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,24,Dearica Hamby,204324.0,True,,,,1611661319,228.0,345,2025-09-11,1022500286,1628276-1642210-1642293-1642782-204324,True,LVA,1628932-1629498-1630389-203833-204319,,0.0,Kelsey Plum,1628276.0,TeamBlocked,1611661320,3,Alissa Pili,1642293,29,04:06,0,,0,,0,,0,,False,-24,10.0,3.0,0.7453,228.0,AtRim,2,246.0,OffTimeout,LAS,03:48,,28,12
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,25,,,,Jackie Young,1629498.0,True,1611661319,228.0,334,2025-09-11,1022500286,1628276-1628922-1630996-1642782-204324,False,LVA,1628932-1629498-1631019-203833-204319,,,,,,1611661320,3,Kelsey Plum,1628276,29,04:06,0,,0,,0,,0,,False,-24,,3.6,0.2732,238.0,AtRim,2,246.0,OffTimeout,LAS,03:58,,-16,32
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'EntityId': '1611661320'}",shot_pace,1611661320,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661320__entity_id-1611661320__b90b1eef,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661320&EntityId=1611661320,200,26,,,False,,,,1611661319,274.0,327,2025-09-11,1022500286,1628276-1628922-1630996-1642782-204324,True,LVA,1628932-1629498-1631019-203833-204319,Dearica Hamby,204324.0,Rae Burrell,1630996.0,AtRim,1611661320,3,Dearica Hamby,204324,25,04:44,0,,0,,1628922,Azurá Stevens,203833,Chelsea Gray,True,-24,0.0,0.6,0.6924,274.0,AtRim,2,284.0,OffLiveBallTurnover,LAS,04:34,,0,-6
