league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,0,,,False,,,,1611661331,34.0,532,2025-09-11,1022500285,1628926-1629567-1642320-1642344-1642797,True,GSV,1628881-1641656-1642304-1642324-1642822,,,,,,1611661324,4,Jaylyn Sherrod,1642320,37,00:36,0,,0,,1642320,Jaylyn Sherrod,1641656,Laeticia Amihere,False,17,,2.6,0.7748,34.0,AtRim,2,36.0,OffLiveBallTurnover,MIN,00:34,,21,15
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,11,,,,,,False,1611661331,422.0,423,2025-09-11,1022500285,1627675-1629491-1629501-1629567-203825,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661324,4,Courtney Williams,1627675,11,07:27,0,,1631007,Veronica Burton,0,,0,,False,16,,10.2,0.3796,426.0,ShortMidRange,2,447.0,OffLongMidRangeMake,MIN,07:06,,94,39
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,12,Jessica Shepard,1629491.0,True,,,,1611661331,459.0,416,2025-09-11,1022500285,1627675-1629491-1629501-1629567-203825,True,GSV,1627701-1630097-1630387-1631007-1642767,,,,,,1611661324,4,Natisha Hiedeman,1629567,9,07:44,1629491,Jessica Shepard,1630097,Kaila Charles,0,,0,,False,16,,2.2,0.7397,459.0,AtRim,2,464.0,OffArc3Miss,MIN,07:39,,-21,5
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,13,Courtney Williams,1627675.0,True,,,,1611661331,487.0,411,2025-09-11,1022500285,1627675-1629491-1629501-1629567-203825,True,GSV,1627701-1630097-1630387-1631007-1642767,,,,,,1611661324,4,Natisha Hiedeman,1629567,7,08:14,0,,0,,1629501,Alanna Smith,1630387,Iliana Rupert,False,13,,24.2,0.3706,487.0,Arc3,3,494.0,OffLiveBallTurnover,MIN,08:07,,127,206
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,14,,,False,,,,1611661331,516.0,400,2025-09-11,1022500285,1627675-1629491-1629501-1629567-203825,True,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,4,Natisha Hiedeman,1629567,5,08:39,0,,0,,1627675,Courtney Williams,1628508,Cecilia Zandalasini,False,11,,2.6,0.7669,516.0,AtRim,2,519.0,OffLiveBallTurnover,MIN,08:36,,-26,4
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,15,Alanna Smith,1629501.0,True,,,,1611661331,536.0,396,2025-09-11,1022500285,1627675-1629491-1629501-1629567-203825,True,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,4,Kayla McBride,203825,3,09:05,1629491,Jessica Shepard,1630387,Iliana Rupert,0,,0,,False,8,,23.5,0.3751,536.0,Arc3,3,545.0,OffArc3Miss,MIN,08:56,,148,183
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,16,Kayla McBride,203825.0,True,,,,1611661331,575.0,389,2025-09-11,1022500285,1627675-1629491-1629501-1629567-203825,True,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,4,Natisha Hiedeman,1629567,1,10:00,0,,0,,0,,0,,False,6,,6.1,0.2848,575.0,ShortMidRange,2,600.0,OffDeadball,MIN,09:35,,-57,23
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,17,,,,Iliana Rupert,1630387.0,True,1611661331,0.0,380,2025-09-11,1022500285,1627675-1629483-1629491-1629524-1629567,False,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,3,Natisha Hiedeman,1629567,38,00:05,1629491,Jessica Shepard,1628881,Monique Billings,0,,0,,False,6,,2.9,0.3274,0.0,AtRim,2,5.0,OffAtRimMiss,MIN,00:00,,-28,7
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,18,,,,,,False,1611661331,29.0,374,2025-09-11,1022500285,1627675-1629483-1629491-1629524-1629567,False,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,3,Bridget Carleton,1629524,36,00:39,1627675,Courtney Williams,1628508,Cecilia Zandalasini,0,,0,,False,6,,22.4,0.2993,32.0,Corner3,3,39.0,OffArc3Miss,MIN,00:32,,-224,6
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,19,,,False,,,,1611661331,65.0,369,2025-09-11,1022500285,1627675-1629483-1629491-1629524-1629567,True,GSV,1628508-1628881-1630387-1631007-1642767,Natisha Hiedeman,1629567.0,Natisha Hiedeman,1629567.0,AtRim,1611661324,3,Natisha Hiedeman,1629567,34,01:28,0,,1630387,Iliana Rupert,0,,0,,True,4,1.0,3.0,0.5038,65.0,AtRim,2,88.0,OffArc3Make,MIN,01:05,,-29,9
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,20,,,,,,False,1611661331,65.0,367,2025-09-11,1022500285,1627675-1629483-1629491-1629524-1629567,False,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,3,Natisha Hiedeman,1629567,34,01:28,0,,1630387,Iliana Rupert,0,,0,,False,4,,2.7,0.4995,68.0,AtRim,2,88.0,OffArc3Make,MIN,01:08,,6,26
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,21,,,,,,False,1611661331,132.0,357,2025-09-11,1022500285,1627675-1629483-1629491-1629524-1629567,False,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,3,Courtney Williams,1627675,30,02:24,0,,0,,1629483,Napheesa Collier,1631007,Veronica Burton,False,10,,19.0,0.3863,134.0,LongMidRange,2,144.0,OffLiveBallTurnover,MIN,02:14,,156,109
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,22,,,,,,False,1611661331,194.0,343,2025-09-11,1022500285,1629483-1629491-1629524-1629567-203825,False,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,3,Natisha Hiedeman,1629567,26,03:22,1629567,Natisha Hiedeman,1642767,Janelle Salaün,0,,0,,False,10,,23.5,0.3922,197.0,Arc3,3,202.0,OffLongMidRangeMiss,MIN,03:17,,133,194
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,23,Jessica Shepard,1629491.0,True,,,,1611661331,228.0,338,2025-09-11,1022500285,1629483-1629491-1629524-1629567-203825,True,GSV,1628508-1628881-1630387-1631007-1642767,,,,,,1611661324,3,Natisha Hiedeman,1629567,24,04:07,0,,0,,0,,0,,False,7,,23.0,0.3665,228.0,Corner3,3,247.0,OffFTMake,MIN,03:48,,-214,85
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,24,Napheesa Collier,1629483.0,True,,,,1611661331,278.0,320,2025-09-11,1022500285,1629483-1629491-1629524-1629567-203825,True,GSV,1627701-1628508-1630387-1631007-1642767,,,,,,1611661324,3,Jessica Shepard,1629491,22,04:58,0,,0,,0,,0,,False,5,,2.9,0.4453,278.0,AtRim,2,298.0,OffTimeout,MIN,04:38,,29,2
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,25,,,,,,False,1611661331,307.0,315,2025-09-11,1022500285,1629483-1629491-1629524-1629567-203825,False,GSV,1627701-1628508-1630387-1631007-1642767,,,,,,1611661324,3,Kayla McBride,203825,20,05:27,0,,0,,0,,0,,False,7,,23.5,0.3734,310.0,Arc3,3,327.0,OffFTMake,MIN,05:10,,134,193
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661324__entity_id-1611661324__cb95ab71,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661324&EntityId=1611661324,200,26,,,,,,False,1611661331,362.0,295,2025-09-11,1022500285,1627675-1629483-1629501-1629524-203825,False,GSV,1627701-1630097-1630387-1631007-1642767,,,,,,1611661324,3,Bridget Carleton,1629524,16,06:12,0,,0,,1629501,Alanna Smith,1630097,Kaila Charles,False,11,,25.3,0.4018,367.0,Arc3,3,372.0,OffLiveBallTurnover,MIN,06:07,,132,216
