league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,0,,,,,,False,1611661313,14.0,582,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1630142-1631055-203866,,,,,,1611661324,5,Bridget Carleton,1629524,18,00:18,0,,0,,0,,0,,False,-3,,24.2,0.1682,16.0,Arc3,3,18.0,OffTimeout,MIN,00:16,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/582/1581fd27-c8b1-b79e-b60a-4b6a4c83dcdf_960x540.mp4,197,140
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,11,,,,,,False,1611661313,531.0,385,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1631055-203866,,,,,,1611661324,4,Bridget Carleton,1629524,3,09:27,0,,0,,0,,0,,False,-3,,4.5,0.5152,534.0,ShortMidRange,2,567.0,OffDeadball,MIN,08:54,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/385/3fa33d08-e172-6d4d-eff1-48ae0d809abe_960x540.mp4,34,30
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,12,,,,,,False,1611661313,9.0,368,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1631055-203866,,,,,,1611661324,3,Napheesa Collier,1629483,36,00:28,0,,1631055,Nyara Sabally,0,,0,,False,-3,,14.5,0.3816,11.0,LongMidRange,2,28.0,OffShortMidRangeMake,MIN,00:11,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/368/ddd87478-372f-de4f-78a6-610f1b543df6_960x540.mp4,0,145
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,13,,,,,,False,1611661313,62.0,353,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1631055-203866,,,,,,1611661324,3,Courtney Williams,1627675,32,01:25,0,,0,,0,,0,,False,-1,,5.3,0.3264,64.0,ShortMidRange,2,85.0,OffFTMake,MIN,01:04,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/353/d3170d13-248d-6d92-b484-d64b3753a455_960x540.mp4,40,35
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,14,,,,,,False,1611661313,133.0,337,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-1631055,,,,,,1611661324,3,Courtney Williams,1627675,28,02:31,0,,0,,0,,0,,False,0,,17.6,0.4018,136.0,LongMidRange,2,151.0,OffDeadball,MIN,02:16,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/337/9b0b1309-c8dd-da7c-2b68-a9644fab7748_960x540.mp4,86,154
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,15,,,,,,False,1611661313,197.0,326,2024-10-20,1042400305,1629483-1629524-1629567-1641657-203825,False,NYL,1627668-1627673-1629477-1630142-1631055,,,,,,1611661324,3,Kayla McBride,203825,24,03:33,0,,1631055,Nyara Sabally,0,,0,,False,0,,24.4,0.3682,201.0,Arc3,3,213.0,OffShortMidRangeMake,MIN,03:21,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/326/5f18d803-e8c7-d3a6-d4cc-78dfb657a80b_960x540.mp4,-211,122
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,16,,,,,,False,1611661313,336.0,292,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-204335,,,,,,1611661324,3,Alanna Smith,1629501,16,05:53,0,,0,,0,,0,,False,4,,26.0,0.3608,340.0,Arc3,3,353.0,OffDeadball,MIN,05:40,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/292/791fde6b-0f6b-5a4b-eeb1-da862647cfe7_960x540.mp4,-194,173
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,17,,,,,,False,1611661313,362.0,289,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-204335,,,,,,1611661324,3,Napheesa Collier,1629483,14,06:17,1629524,Bridget Carleton,1629477,Sabrina Ionescu,0,,0,,False,4,,5.2,0.4181,365.0,ShortMidRange,2,377.0,OffShortMidRangeMiss,MIN,06:05,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/289/c1c48874-ba7d-6d2f-afb8-7f490cfd9a39_960x540.mp4,-48,19
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,18,,,,,,False,1611661313,395.0,283,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-204335,,,,,,1611661324,3,Napheesa Collier,1629483,12,06:49,203825,Kayla McBride,1627673,Jonquel Jones,0,,0,,False,4,,11.5,0.463,397.0,ShortMidRange,2,409.0,OffArc3Miss,MIN,06:37,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/283/afce9b7f-9e67-d7f8-2b97-f001dd438104_960x540.mp4,-1,115
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,19,,,,,,False,1611661313,455.0,271,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-204335,,,,,,1611661324,3,Courtney Williams,1627675,8,07:53,1629501,Alanna Smith,1627668,Breanna Stewart,0,,0,,False,3,,9.6,0.3894,458.0,ShortMidRange,2,473.0,OffLongMidRangeMiss,MIN,07:38,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/271/b69749d5-a6df-3a52-60bb-7b225d25bf0c_960x540.mp4,34,90
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,20,,,,,,False,1611661313,553.0,257,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-204335,,,,,,1611661324,3,Bridget Carleton,1629524,2,09:39,0,,1627668,Breanna Stewart,0,,0,,False,5,,9.5,0.3934,556.0,ShortMidRange,2,579.0,OffLongMidRangeMake,MIN,09:16,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/257/532a753b-d8e6-e07c-74db-3d94e46f18e5_960x540.mp4,-24,92
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,21,,,,,,False,1611661313,41.0,228,2024-10-20,1042400305,1627675-1629483-1629501-1629524-203825,False,NYL,1627668-1627673-1629477-1630142-203866,,,,,,1611661324,2,Napheesa Collier,1629483,30,01:07,1629501,Alanna Smith,203866,Kayla Thornton,0,,0,,False,11,,23.5,0.2337,44.0,Arc3,3,67.0,OffArc3Miss,MIN,00:44,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/228/f13c6081-e107-9406-f0b4-70fdbf75b93a_960x540.mp4,100,213
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661324__f23baab2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661324,200,22,,,,,,False,1611661313,243.0,178,2024-10-20,1042400305,1629483-1629501-1629524-1629567-203825,False,NYL,1627668-1627673-1629477-1630142-204335,,,,,,1611661324,2,Napheesa Collier,1629483,20,04:22,0,,0,,203825,Kayla McBride,1630142,Leonie Fiebich,False,8,,23.3,0.379,245.0,Arc3,3,262.0,OffLiveBallTurnover,MIN,04:05,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/178/87bf52b6-f715-9582-b6ae-2756c1b4c55c_960x540.mp4,-151,177
