league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,0,,,False,,,,1611661329,39.0,487,2025-09-11,1022500283,1629546-1631055-203822-203855-204330,True,CHI,1627671-1628915-1630446-1642289-1642818,,,,,,1611661313,4,Marine Johannès,1629546,33,00:55,1631055,Nyara Sabally,1627671,Rachel Banham,0,,0,,False,7,,25.0,0.3091,39.0,Arc3,3,55.0,OffArc3Miss,NYL,00:39,,142,206
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,11,,,,,,False,1611661329,435.0,433,2025-09-11,1022500283,1629546-1631055-203822-203855-204330,False,CHI,1627671-1628915-1630446-1642289-1642818,,0.0,Nyara Sabally,1631055.0,TeamBlocked,1611661313,4,Isabelle Harrison,204330,11,07:34,204330,Isabelle Harrison,1642818,Maddy Westbeld,0,,0,,False,20,6.0,8.2,0.3939,437.0,ShortMidRange,2,454.0,OffAtRimBlock,NYL,07:17,,11,81
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,12,,,,Kamilla Cardoso,1642289.0,True,1611661329,435.0,425,2025-09-11,1022500283,1629477-1631055-203822-203855-204330,False,CHI,1627671-1628915-1630446-1642289-1642818,,,,,,1611661313,4,Nyara Sabally,1631055,11,07:34,204330,Isabelle Harrison,1642818,Maddy Westbeld,0,,0,,False,20,,3.0,0.5534,443.0,AtRim,2,454.0,OffAtRimBlock,NYL,07:23,,12,27
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,13,Isabelle Harrison,204330.0,True,,,,1611661329,474.0,421,2025-09-11,1022500283,1629477-1631055-203822-203855-204330,True,CHI,1627671-1628915-1630446-1642289-1642818,,,,,,1611661313,4,Stephanie Talbot,203855,9,08:01,0,,0,,203822,Rebekah Gardner,1628915,Kia Nurse,False,18,,1.7,0.6836,474.0,AtRim,2,481.0,OffLiveBallTurnover,NYL,07:54,,7,16
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,14,,,,,,False,1611661329,488.0,417,2025-09-11,1022500283,1629477-1631055-203822-203855-204330,False,CHI,1627671-1628915-1630446-1642289-1642818,,,,,,1611661313,4,Isabelle Harrison,204330,7,08:25,0,,0,,0,,0,,False,18,,24.2,0.2309,494.0,Arc3,3,505.0,OffFTMake,NYL,08:14,,6,242
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,15,,,,,,False,1611661329,537.0,406,2025-09-11,1022500283,1629477-1631055-203822-203855-204330,False,CHI,1627671-1628915-1630446-1642289-1642818,,,,,,1611661313,4,Nyara Sabally,1631055,3,09:05,1631055,Nyara Sabally,1642289,Kamilla Cardoso,0,,0,,False,23,,6.1,0.3437,539.0,ShortMidRange,2,545.0,OffAtRimMiss,NYL,08:59,,-60,12
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,16,Isabelle Harrison,204330.0,True,,,,1611661329,581.0,398,2025-09-11,1022500283,1629477-1631055-203822-203855-204330,True,CHI,1627671-1628915-1630446-1642244-1642818,,,,,,1611661313,4,Rebekah Gardner,203822,1,10:00,0,,0,,0,,0,,False,20,,24.3,0.3427,581.0,Arc3,3,600.0,OffDeadball,NYL,09:41,,92,225
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,17,Sabrina Ionescu,1629477.0,True,,,,1611661329,8.0,386,2025-09-11,1022500283,1629477-1629546-1629568-1631055-204330,True,CHI,1627671-1628915-1642244-1642818-204296,,,,,,1611661313,3,Nyara Sabally,1631055,36,00:11,0,,0,,1629546,Marine Johannès,1627671,Rachel Banham,False,18,,0.5,0.821,8.0,AtRim,2,11.0,OffLiveBallTurnover,NYL,00:08,,0,5
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,18,Sabrina Ionescu,1629477.0,True,,,,1611661329,24.0,382,2025-09-11,1022500283,1629477-1629546-1629568-1631055-204330,True,CHI,1627671-1628915-1642244-1642818-204296,,,,,,1611661313,3,Nyara Sabally,1631055,34,00:30,1629477,Sabrina Ionescu,1628915,Kia Nurse,0,,0,,False,16,,1.8,0.6641,24.0,AtRim,2,30.0,OffShortMidRangeMiss,NYL,00:24,,-2,18
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,19,,,False,,,,1611661329,108.0,365,2025-09-11,1022500283,1627668-1629546-1629568-203416-204330,True,CHI,1628915-1642244-1642289-1642818-204296,Isabelle Harrison,204330.0,Kennedy Burke,1629568.0,Corner3,1611661313,3,Kennedy Burke,1629568,28,02:17,0,,1642289,Kamilla Cardoso,0,,0,,False,14,14.0,17.4,0.3851,108.0,LongMidRange,2,137.0,OffAtRimMake,NYL,01:48,,-173,-17
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,20,,,,,,False,1611661329,108.0,363,2025-09-11,1022500283,1627668-1629546-1629568-203416-204330,False,CHI,1628915-1642244-1642289-1642818-204296,,,,,,1611661313,3,Kennedy Burke,1629568,28,02:17,0,,1642289,Kamilla Cardoso,0,,0,,False,14,,23.4,0.3556,123.0,Corner3,3,137.0,OffAtRimMake,NYL,02:03,,220,81
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,21,Marine Johannès,1629546.0,True,,,,1611661329,163.0,359,2025-09-11,1022500283,1627668-1629546-1629568-203416-204330,True,CHI,1628915-1642244-1642289-1642818-204296,,,,,,1611661313,3,Breanna Stewart,1627668,26,02:58,0,,1642818,Maddy Westbeld,0,,0,,False,14,,18.7,0.3902,163.0,LongMidRange,2,178.0,OffArc3Make,NYL,02:43,,131,134
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,22,,,False,,,,1611661329,267.0,338,2025-09-11,1022500283,1627668-1629477-1629568-203416-204330,True,CHI,1630446-1642244-1642289-1642818-204296,,,,,,1611661313,3,Emma Meesseman,203416,20,04:53,0,,0,,0,,0,,False,15,,20.3,0.266,267.0,LongMidRange,2,293.0,OffTimeout,NYL,04:27,,-46,198
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,23,,,,,,False,1611661329,306.0,327,2025-09-11,1022500283,1627668-1627673-1629477-1629568-203416,False,CHI,1628915-1630446-1642244-1642289-1642818,Emma Meesseman,203416.0,Jonquel Jones,1627673.0,Arc3,1611661313,3,Breanna Stewart,1627668,18,05:30,1627668,Breanna Stewart,1628915,Kia Nurse,0,,0,,False,17,11.0,9.6,0.4252,309.0,ShortMidRange,2,330.0,OffCorner3Miss,NYL,05:09,,-5,96
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,24,,,,,,False,1611661329,306.0,321,2025-09-11,1022500283,1627668-1627673-1629477-1629568-203416,False,CHI,1627671-1628915-1630446-1642289-1642818,,,,,,1611661313,3,Jonquel Jones,1627673,18,05:30,1627668,Breanna Stewart,1628915,Kia Nurse,0,,0,,False,17,,25.3,0.3981,323.0,Arc3,3,330.0,OffCorner3Miss,NYL,05:23,,149,205
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,25,,,False,,,,1611661329,364.0,310,2025-09-11,1022500283,1627668-1627673-1629477-1630142-204333,True,CHI,1627671-1628915-1630446-1642289-204296,,,,,,1611661313,3,Breanna Stewart,1627668,16,06:08,0,,0,,204333,Natasha Cloud,1627671,Rachel Banham,False,15,,1.0,0.8422,364.0,AtRim,2,368.0,OffLiveBallTurnover,NYL,06:04,,-4,9
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661313', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661313__entity_id-1611661313__09072011,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661313&EntityId=1611661313,200,26,Sabrina Ionescu,1629477.0,True,,,,1611661329,389.0,306,2025-09-11,1022500283,1627668-1627673-1629477-1630142-204333,True,CHI,1627671-1628915-1630446-1642289-204296,,,,,,1611661313,3,Breanna Stewart,1627668,14,06:44,0,,1642289,Kamilla Cardoso,0,,0,,False,13,,12.4,0.4158,389.0,ShortMidRange,2,404.0,OffAtRimMake,NYL,06:29,,124,2
