league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,10,05:24,"MISS Hull 24' 3PT Jump Shot
Kliundikova REBOUND (Off:1 Def:3)
",0,0,1,0,2025-09-09,1022500278,0,0,MIN,4,0,22,05:39,Off At Rim Make,0,"[{""description"": ""MISS Hull 24' 3PT Jump Shot"", ""url"": """"}, {""description"": ""Kliundikova REBOUND (Off:1 Def:3)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,11,06:08,"Boston 2' Cutting Layup Shot (12 PTS) (Peddy 3 AST)
",1,1,0,0,2025-09-09,1022500278,0,0,MIN,4,0,22,06:30,Off Dead Ball,0,"[{""description"": ""Boston 2' Cutting Layup Shot (12 PTS) (Peddy 3 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,12,06:42,"MISS Boston 4' Layup: Kosu BLOCK (2 BLK)
Taylor REBOUND (Off:2 Def:1)
",1,0,0,0,2025-09-09,1022500278,0,0,MIN,4,0,22,06:53,Off Dead Ball,0,"[{""description"": ""MISS Boston 4' Layup: Kosu BLOCK (2 BLK)"", ""url"": """"}, {""description"": ""Taylor REBOUND (Off:2 Def:1)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,13,07:07,"Peddy Out of Bounds - Bad Pass Turnover Turnover (P1.T11)
",0,0,0,0,2025-09-09,1022500278,0,0,MIN,4,0,22,07:17,Off Arc 3 Miss,1,"[{""description"": ""Peddy Out of Bounds - Bad Pass Turnover Turnover (P1.T11)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,14,07:54,"Dantas 3PT Jump Shot (10 PTS) (Hull 4 AST)
",0,0,1,1,2025-09-09,1022500278,0,0,MIN,4,0,19,08:09,Off At Rim Make,0,"[{""description"": ""Dantas 3PT Jump Shot (10 PTS) (Hull 4 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,15,08:36,"MISS Boston 3' Layup
Boston REBOUND (Off:1 Def:7)
Boston 3' Putback Layup (10 PTS)
",2,1,0,0,2025-09-09,1022500278,0,1,MIN,4,0,19,08:46,Off Steal,0,"[{""description"": ""MISS Boston 3' Layup"", ""url"": """"}, {""description"": ""Boston REBOUND (Off:1 Def:7)"", ""url"": """"}, {""description"": ""Boston 3' Putback Layup (10 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,16,08:55,"MISS Hull 24' 3PT Jump Shot
Sherrod REBOUND (Off:0 Def:1)
",0,0,1,0,2025-09-09,1022500278,0,0,MIN,4,0,19,09:21,Off At Rim Miss,0,"[{""description"": ""MISS Hull 24' 3PT Jump Shot"", ""url"": """"}, {""description"": ""Sherrod REBOUND (Off:0 Def:1)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,17,09:38,"MISS Sims 3PT Jump Shot
Dantas REBOUND (Off:2 Def:3)
Carleton S.FOUL (P3.T1)
Dantas Free Throw 1 of 2 (6 PTS)
Dantas Free Throw 2 of 2 (7 PTS)
",0,0,1,0,2025-09-09,1022500278,0,1,MIN,4,1,17,10:00,Off Dead Ball,0,"[{""description"": ""MISS Sims 3PT Jump Shot"", ""url"": """"}, {""description"": ""Dantas REBOUND (Off:2 Def:3)"", ""url"": """"}, {""description"": ""Carleton S.FOUL (P3.T1)"", ""url"": """"}, {""description"": ""Dantas Free Throw 1 of 2 (6 PTS)"", ""url"": """"}, {""description"": ""Dantas Free Throw 2 of 2 (7 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,18,00:01,"Powers Bad Pass Turnover (P3.T10): Hiedeman STEAL (1 STL)
",0,0,0,0,2025-09-09,1022500278,0,0,MIN,3,0,17,00:19,Off At Rim Miss,1,"[{""description"": ""Powers Bad Pass Turnover (P3.T10): Hiedeman STEAL (1 STL)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,19,00:31,"MISS Powers 16' Pullup Jump Shot
Carleton REBOUND (Off:0 Def:3)
",1,0,0,0,2025-09-09,1022500278,0,0,MIN,3,0,17,00:55,Off FT Miss,0,"[{""description"": ""MISS Powers 16' Pullup Jump Shot"", ""url"": """"}, {""description"": ""Carleton REBOUND (Off:0 Def:3)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,20,01:19,"Turner 2' Driving Finger Roll Layup (3 PTS) (Mitchell 3 AST)
",1,1,0,0,2025-09-09,1022500278,0,0,MIN,3,0,15,01:39,Off At Rim Miss,0,"[{""description"": ""Turner 2' Driving Finger Roll Layup (3 PTS) (Mitchell 3 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,21,02:04,"Carleton P.FOUL (P2.T2)
Dantas 18' Pullup Jump Shot (5 PTS) (Turner 3 AST)
",1,1,0,0,2025-09-09,1022500278,0,0,MIN,3,0,13,02:20,Off At Rim Miss,0,"[{""description"": ""Carleton P.FOUL (P2.T2)"", ""url"": """"}, {""description"": ""Dantas 18' Pullup Jump Shot (5 PTS) (Turner 3 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,22,02:37,"MISS Hull 7' Jump Shot
Hull REBOUND (Off:1 Def:2)
Mitchell 25' 3PT Jump Shot (18 PTS) (Hull 3 AST)
",1,0,1,1,2025-09-09,1022500278,0,1,MIN,3,0,10,02:53,Off At Rim Make,0,"[{""description"": ""MISS Hull 7' Jump Shot"", ""url"": """"}, {""description"": ""Hull REBOUND (Off:1 Def:2)"", ""url"": """"}, {""description"": ""Mitchell 25' 3PT Jump Shot (18 PTS) (Hull 3 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,23,03:06,"MISS Dantas 3PT Jump Shot
Williams REBOUND (Off:1 Def:4)
",0,0,1,0,2025-09-09,1022500278,0,0,MIN,3,0,12,03:17,Off Long Mid-Range Miss,0,"[{""description"": ""MISS Dantas 3PT Jump Shot"", ""url"": """"}, {""description"": ""Williams REBOUND (Off:1 Def:4)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,24,03:25,"MISS Hull 3PT Jump Shot
Dantas REBOUND (Off:1 Def:1)
MISS Mitchell 4' Driving Layup
Turner REBOUND (Off:1 Def:2)
MISS Turner 1' Tip Layup Shot
Kliundikova REBOUND (Off:0 Def:2)
",2,0,1,0,2025-09-09,1022500278,0,2,MIN,3,0,12,03:49,Off Dead Ball,0,"[{""description"": ""MISS Hull 3PT Jump Shot"", ""url"": """"}, {""description"": ""Dantas REBOUND (Off:1 Def:1)"", ""url"": """"}, {""description"": ""MISS Mitchell 4' Driving Layup"", ""url"": """"}, {""description"": ""Turner REBOUND (Off:1 Def:2)"", ""url"": """"}, {""description"": ""MISS Turner 1' Tip Layup Shot"", ""url"": """"}, {""description"": ""Kliundikova REBOUND (Off:0 Def:2)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,25,04:21,"Mitchell 3PT Jump Shot (15 PTS) (Hull 2 AST)
",0,0,1,1,2025-09-09,1022500278,0,0,MIN,3,0,9,04:46,Off At Rim Make,0,"[{""description"": ""Mitchell 3PT Jump Shot (15 PTS) (Hull 2 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,26,05:06,"Hull 14' Pullup Jump Shot (4 PTS) (Mitchell 2 AST)
",1,1,0,0,2025-09-09,1022500278,0,0,MIN,3,0,9,05:21,Off Long Mid-Range Make,0,"[{""description"": ""Hull 14' Pullup Jump Shot (4 PTS) (Mitchell 2 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,27,05:35,"Hull 6' Driving Floating Jump Shot (2 PTS) (Mitchell 1 AST)
",1,1,0,0,2025-09-09,1022500278,0,0,MIN,3,0,9,05:49,Off Dead Ball,0,"[{""description"": ""Hull 6' Driving Floating Jump Shot (2 PTS) (Mitchell 1 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,28,06:12,"Sims 3' Cutting Layup Shot (13 PTS) (Turner 2 AST)
",1,1,0,0,2025-09-09,1022500278,0,0,MIN,3,0,7,06:22,Off Short Mid-Range Make,0,"[{""description"": ""Sims 3' Cutting Layup Shot (13 PTS) (Turner 2 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,29,06:46,"Mitchell 24' 3PT Jump Shot (12 PTS) (Turner 1 AST)
",0,0,1,1,2025-09-09,1022500278,0,0,MIN,3,0,6,06:54,Off At Rim Miss,0,"[{""description"": ""Mitchell 24' 3PT Jump Shot (12 PTS) (Turner 1 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661325__f98075ce,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661325,200,30,07:32,"Williams S.FOUL (P3.T1)
Boston Free Throw 1 of 2 (7 PTS)
Boston Free Throw 2 of 2 (8 PTS)
",0,0,0,0,2025-09-09,1022500278,0,0,MIN,3,1,4,07:50,Off Arc 3 Make,0,"[{""description"": ""Williams S.FOUL (P3.T1)"", ""url"": """"}, {""description"": ""Boston Free Throw 1 of 2 (7 PTS)"", ""url"": """"}, {""description"": ""Boston Free Throw 2 of 2 (8 PTS)"", ""url"": """"}]"
