league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,request_id,request_table,request_url,request_status,request_row_index,game_id,date,home_team_id,away_team_id,home_points,away_points,home_possessions,away_possessions,home_team_abbreviation,away_team_abbreviation
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,20,1022400045,2024-06-02,1611661330,1611661323,50,69,77,78,ATL,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,21,1022400048,2024-06-02,1611661317,1611661320,87,68,75,76,PHO,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,22,1022400046,2024-06-02,1611661313,1611661325,104,68,81,80,NYL,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,23,1022400047,2024-06-02,1611661324,1611661321,87,76,82,80,MIN,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,24,1022400049,2024-06-04,1611661323,1611661322,76,59,72,73,CON,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,25,1022400050,2024-06-04,1611661329,1611661313,75,88,82,80,CHI,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,26,1022400051,2024-06-04,1611661328,1611661317,80,62,81,81,SEA,PHO
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,27,1022400052,2024-06-05,1611661321,1611661319,81,95,81,82,DAL,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,28,1022400053,2024-06-05,1611661320,1611661324,62,86,81,80,LAS,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,29,1022400054,2024-06-06,1611661322,1611661329,71,79,83,82,WAS,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,30,1022400055,2024-06-06,1611661330,1611661313,61,78,78,78,ATL,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,31,1022400056,2024-06-07,1611661322,1611661325,83,85,79,79,WAS,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,32,1022400057,2024-06-07,1611661319,1611661328,65,78,84,85,LVA,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,33,1022400058,2024-06-07,1611661320,1611661321,81,72,82,80,LAS,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,34,1022400059,2024-06-07,1611661317,1611661324,81,80,77,78,PHO,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,35,1022400060,2024-06-08,1611661323,1611661313,75,82,78,77,CON,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,36,1022400061,2024-06-08,1611661329,1611661330,80,89,79,80,CHI,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,37,1022400062,2024-06-09,1611661313,1611661322,93,88,81,79,NYL,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,38,1022400063,2024-06-09,1611661321,1611661317,90,97,94,96,DAL,PHO
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,39,1022400064,2024-06-09,1611661324,1611661328,83,64,79,77,MIN,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,40,1022400065,2024-06-09,1611661320,1611661319,96,92,79,79,LAS,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,41,1022400066,2024-06-10,1611661323,1611661325,89,72,73,73,CON,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,42,1022400067,2024-06-11,1611661330,1611661322,68,87,74,75,ATL,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,43,1022400068,2024-06-11,1611661319,1611661324,86,100,78,78,LVA,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,44,1022400069,2024-06-11,1611661328,1611661320,95,79,80,79,SEA,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,45,1022400070,2024-06-12,1611661329,1611661323,75,83,77,77,CHI,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,46,1022400071,2024-06-13,1611661325,1611661330,91,84,80,79,IND,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,47,1022400072,2024-06-13,1611661321,1611661328,84,92,78,79,DAL,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,48,1022400074,2024-06-14,1611661322,1611661329,83,81,82,82,WAS,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,49,1022400075,2024-06-14,1611661324,1611661320,81,76,80,81,MIN,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,50,1022400077,2024-06-15,1611661319,1611661313,82,90,82,82,LVA,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,51,1022400076,2024-06-15,1611661321,1611661323,67,85,76,74,DAL,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,52,1022400079,2024-06-16,1611661325,1611661329,91,83,76,77,IND,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,53,1022400078,2024-06-16,1611661317,1611661328,87,78,83,83,PHO,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,54,1022400080,2024-06-16,1611661330,1611661320,87,74,79,78,ATL,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,55,1022400081,2024-06-17,1611661324,1611661321,90,78,76,76,MIN,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,56,1022400082,2024-06-18,1611661323,1611661320,79,70,74,75,CON,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,57,1022400083,2024-06-18,1611661317,1611661313,99,93,85,85,PHO,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,58,1022400084,2024-06-19,1611661325,1611661322,88,81,78,79,IND,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,59,1022400086,2024-06-19,1611661319,1611661328,94,83,82,82,LVA,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,60,1022400085,2024-06-19,1611661324,1611661330,68,55,77,76,MIN,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,61,1022400087,2024-06-20,1611661329,1611661321,83,72,81,80,CHI,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,62,1022400088,2024-06-20,1611661313,1611661320,93,80,82,82,NYL,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,63,1022400090,2024-06-21,1611661319,1611661323,85,74,79,79,LVA,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,64,1022400089,2024-06-21,1611661330,1611661325,79,91,79,79,ATL,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,65,1022400091,2024-06-22,1611661322,1611661321,97,69,85,84,WAS,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,66,1022400092,2024-06-22,1611661313,1611661320,98,88,80,81,NYL,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,67,1022400093,2024-06-22,1611661324,1611661317,73,60,81,81,MIN,PHO
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,68,1022400095,2024-06-23,1611661322,1611661321,92,84,79,77,WAS,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,69,1022400097,2024-06-23,1611661328,1611661323,72,61,77,76,SEA,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2024,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2024'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2024__50322006,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2024,200,70,1022400096,2024-06-23,1611661329,1611661325,88,87,81,81,CHI,IND
