league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,request_id,request_table,request_url,request_status,request_row_index,game_id,date,home_team_id,away_team_id,home_points,away_points,home_possessions,away_possessions,home_team_abbreviation,away_team_abbreviation
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,15,1022500016,2025-05-22,1611661329,1611661313,74,99,84,83,CHI,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,16,1022500017,2025-05-23,1611661324,1611661323,76,70,77,78,MIN,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,17,1022500018,2025-05-23,1611661319,1611661322,75,72,76,76,LVA,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,18,1022500019,2025-05-23,1611661320,1611661331,73,82,80,80,LAS,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,19,1022500020,2025-05-23,1611661328,1611661317,77,70,79,79,SEA,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,20,1022500021,2025-05-24,1611661325,1611661313,88,90,82,83,IND,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,21,1022500022,2025-05-24,1611661330,1611661321,83,75,80,80,ATL,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,22,1022500023,2025-05-25,1611661330,1611661323,79,55,76,75,ATL,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,23,1022500024,2025-05-25,1611661320,1611661329,91,78,79,79,LAS,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,24,1022500025,2025-05-25,1611661317,1611661322,68,62,75,77,PHX,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,25,1022500026,2025-05-25,1611661328,1611661319,102,82,82,81,SEA,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,26,1022500027,2025-05-27,1611661323,1611661321,87,109,83,82,CON,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,27,1022500028,2025-05-27,1611661313,1611661331,95,67,85,83,NYL,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,28,1022500029,2025-05-27,1611661324,1611661328,82,77,76,77,MIN,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,29,1022500030,2025-05-27,1611661320,1611661330,82,88,77,77,LAS,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,30,1022500031,2025-05-27,1611661317,1611661329,94,89,84,84,PHX,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,31,1022500032,2025-05-28,1611661322,1611661325,83,77,83,83,WAS,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,32,1022500033,2025-05-29,1611661313,1611661331,82,77,76,78,NYL,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,33,1022500034,2025-05-29,1611661329,1611661321,97,92,83,82,CHI,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,34,1022500036,2025-05-30,1611661322,1611661313,63,85,80,79,WAS,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,35,1022500037,2025-05-30,1611661319,1611661320,96,81,83,81,LVA,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,36,1022500038,2025-05-30,1611661317,1611661324,71,74,79,78,PHX,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,37,1022500039,2025-05-30,1611661328,1611661330,87,94,78,79,SEA,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,38,1022500035,2025-05-30,1611661325,1611661323,83,85,78,77,IND,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,39,1022500040,2025-05-31,1611661321,1611661329,83,94,79,81,DAL,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,40,1022500041,2025-06-01,1611661313,1611661323,100,52,76,78,NYL,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,41,1022500042,2025-06-01,1611661320,1611661317,80,85,82,81,LAS,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,42,1022500043,2025-06-01,1611661328,1611661319,70,75,78,77,SEA,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,43,1022500044,2025-06-01,1611661331,1611661324,75,86,74,76,GSV,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,44,1022500046,2025-06-03,1611661324,1611661317,88,65,83,83,MIN,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,45,1022500047,2025-06-03,1611661328,1611661321,83,77,81,82,SEA,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,46,1022500045,2025-06-03,1611661325,1611661322,85,76,73,73,IND,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,47,1022500048,2025-06-05,1611661322,1611661313,78,86,80,79,WAS,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,48,1022500049,2025-06-05,1611661317,1611661331,86,77,81,81,PHX,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,49,1022500050,2025-06-06,1611661323,1611661330,84,76,75,76,CON,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,50,1022500051,2025-06-06,1611661321,1611661320,79,93,76,77,DAL,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,51,1022500053,2025-06-07,1611661329,1611661325,52,79,72,72,CHI,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,52,1022500054,2025-06-07,1611661317,1611661328,77,89,74,73,PHX,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,53,1022500052,2025-06-07,1611661331,1611661319,95,68,81,80,GSV,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,54,1022500056,2025-06-08,1611661321,1611661324,65,81,73,72,DAL,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,55,1022500055,2025-06-08,1611661322,1611661323,104,67,79,78,WAS,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,56,1022500057,2025-06-09,1611661320,1611661331,81,89,86,84,LAS,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,57,1022500058,2025-06-10,1611661330,1611661325,77,58,73,74,ATL,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,58,1022500059,2025-06-10,1611661313,1611661329,85,66,79,78,NYL,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,59,1022500061,2025-06-11,1611661317,1611661321,93,80,78,78,PHX,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,60,1022500062,2025-06-11,1611661328,1611661324,94,84,76,76,SEA,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,61,1022500060,2025-06-11,1611661319,1611661320,89,97,81,82,LVA,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,62,1022500063,2025-06-13,1611661330,1611661329,88,70,76,74,ATL,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,63,1022500064,2025-06-13,1611661319,1611661321,88,84,81,82,LVA,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,64,1022500066,2025-06-14,1611661325,1611661313,102,88,85,84,IND,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,65,1022500067,2025-06-14,1611661331,1611661328,76,70,77,77,GSV,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,66,1022500065,2025-06-14,1611661324,1611661320,101,78,78,79,MIN,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,67,1022500068,2025-06-15,1611661323,1611661329,66,78,72,73,CON,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,68,1022500069,2025-06-15,1611661322,1611661330,56,89,76,76,WAS,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,69,1022500070,2025-06-15,1611661319,1611661317,70,76,76,75,LVA,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,70,1022500071,2025-06-17,1611661325,1611661323,88,71,75,76,IND,CON
