league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,0,,,False,,,,1611661331,19.0,500,2025-09-09,1022500281,1628279-1629496-203014-203400-204365,True,GSV,1627701-1628881-1630097-1631007-1642767,Nneka Ogwumike,203014.0,Nneka Ogwumike,203014.0,ShortMidRange,1611661328,4,Erica Wheeler,204365,31,00:37,0,,0,,0,,0,,False,-1,9.0,15.6,0.3883,19.0,LongMidRange,2,37.0,OffTimeout,SEA,00:19,,42,150,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,11,,,False,,,,1611661331,551.0,395,2025-09-09,1022500281,1628279-1628931-1629496-203014-204365,True,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,4,Brittney Sykes,1628279,3,09:13,1629496,Ezi Magbegor,1631007,Veronica Burton,0,,0,,False,-8,,2.1,0.6866,551.0,AtRim,2,553.0,OffShortMidRangeMiss,SEA,09:11,,-6,20,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,12,,,,,,False,1611661331,569.0,391,2025-09-09,1022500281,1628279-1628931-1629496-203014-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,4,Erica Wheeler,204365,1,10:00,0,,0,,0,,0,,False,-8,,23.0,0.2244,574.0,Arc3,3,600.0,OffDeadball,SEA,09:34,,-125,193,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,13,,,,,,False,1611661331,0.0,385,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,Erica Wheeler,204365.0,Erica Wheeler,204365.0,ShortMidRange,1611661328,3,Erica Wheeler,204365,38,00:21,0,,0,,0,,0,,True,-8,1.0,17.1,0.1305,0.0,LongMidRange,2,21.0,OffFTMake,SEA,00:00,,140,99,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,14,,,,,,False,1611661331,0.0,383,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Erica Wheeler,204365,38,00:21,0,,0,,0,,0,,False,-8,,11.8,0.367,3.0,ShortMidRange,2,21.0,OffFTMake,SEA,00:03,,-32,114,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,15,Brittney Sykes,1628279.0,True,,,,1611661331,39.0,376,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,True,GSV,1627701-1628881-1630097-1631007-1642767,Ezi Magbegor,1629496.0,Ezi Magbegor,1629496.0,AtRim,1611661328,3,Ezi Magbegor,1629496,36,01:11,0,,1628881,Monique Billings,0,,0,,False,-10,10.0,24.4,0.3458,39.0,Arc3,3,71.0,OffAtRimMake,SEA,00:39,,162,183,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,16,,,,,,False,1611661331,39.0,374,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Ezi Magbegor,1629496,36,01:11,0,,1628881,Monique Billings,0,,0,,False,-10,,2.8,0.4955,51.0,AtRim,2,71.0,OffAtRimMake,SEA,00:51,,-28,2,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,17,,,,,,False,1611661331,80.0,370,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Dominique Malonga,1642798,34,01:40,0,,1631007,Veronica Burton,0,,0,,False,-8,,5.4,0.4078,82.0,ShortMidRange,2,100.0,OffAtRimMake,SEA,01:22,,-1,54,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,18,,,,,,False,1611661331,126.0,362,2025-09-09,1022500281,1628279-1629496-1642798-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Brittney Sykes,1628279,32,02:25,0,,1628881,Monique Billings,0,,0,,False,-6,,18.9,0.3916,129.0,LongMidRange,2,145.0,OffCorner3Make,SEA,02:09,,82,170,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,19,,,,Temi Fágbénlé,1627701.0,True,1611661331,162.0,356,2025-09-09,1022500281,1628279-1629496-1642798-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,Skylar Diggins,203400.0,Skylar Diggins,203400.0,Arc3,1611661328,3,Skylar Diggins,203400,30,03:04,0,,0,,0,,0,,True,-3,2.0,2.4,0.5604,162.0,AtRim,2,184.0,OffTimeout,SEA,02:42,,24,-1,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,20,,,,,,False,1611661331,162.0,354,2025-09-09,1022500281,1628279-1629496-1642798-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Skylar Diggins,203400,30,03:04,0,,0,,0,,0,,False,-3,,23.7,0.3595,165.0,Arc3,3,184.0,OffTimeout,SEA,02:45,,-150,184,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,21,,,,,,False,1611661331,200.0,347,2025-09-09,1022500281,1628279-1642798-203014-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Nneka Ogwumike,203014,28,03:39,0,,1642767,Janelle Salaün,0,,0,,False,0,,24.0,0.3472,203.0,Arc3,3,219.0,OffArc3Make,SEA,03:23,,12,240,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,22,Brittney Sykes,1628279.0,True,,,,1611661331,241.0,343,2025-09-09,1022500281,1628279-1642798-203014-203400-204365,True,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Erica Wheeler,204365,26,04:18,0,,0,,0,,0,,False,0,,23.1,0.3628,241.0,Corner3,3,258.0,OffDeadball,SEA,04:01,,-228,34,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,23,,,,,,False,1611661331,298.0,335,2025-09-09,1022500281,1628279-1642798-203014-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Dominique Malonga,1642798,22,05:07,1642798,Dominique Malonga,1642767,Janelle Salaün,0,,0,,False,0,,8.5,0.4462,301.0,ShortMidRange,2,307.0,OffAtRimMiss,SEA,05:01,,29,80,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,24,Skylar Diggins,203400.0,True,,,,1611661331,349.0,324,2025-09-09,1022500281,1628279-1642798-203014-203400-204365,True,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Nneka Ogwumike,203014,18,06:01,0,,0,,0,,0,,False,-2,,12.4,0.4283,349.0,ShortMidRange,2,361.0,OffDeadball,SEA,05:49,,-23,122,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661328', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661328__entity_id-1611661328__427bcdf5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661328&EntityId=1611661328,200,25,,,False,,,,1611661331,375.0,317,2025-09-09,1022500281,1628279-1628931-1642798-203014-203400,True,GSV,1627701-1630097-1630387-1631007-1642767,Dominique Malonga,1642798.0,Brittney Sykes,1628279.0,AtRim,1611661328,3,Dominique Malonga,1642798,16,06:21,1642798,Dominique Malonga,1627701,Temi Fágbénlé,0,,0,,True,-4,2.0,2.8,0.609,375.0,AtRim,2,381.0,OffShortMidRangeBlock,SEA,06:15,,-28,0,False,shots,4Q/OT | margin -3..3 | 300..120,team
