league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,0,,,,,,False,1611661330,2.0,569,2025-09-10,1022500282,1628263-1642796-1642800-1642809-203863,False,ATL,1628269-1628278-1630471-1631021-1642804,Aneesah Morrow,1642800.0,Haley Peters,203863.0,ShortMidRange,1611661323,4,Aneesah Morrow,1642800,34,00:22,1628263,Lindsay Allen,1628269,Nia Coffey,0,,0,,True,-16,1.0,14.0,0.2432,2.0,LongMidRange,2,22.0,OffAtRimBlock,CON,00:02,,-117,77,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,11,,,,,,False,1611661330,290.0,508,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,False,ATL,1628277-1630471-1631044-1642804-203398,,,,,,1611661323,4,Saniya Rivers,1642809,16,05:14,0,,1631044,Naz Hillmon,0,,0,,False,-15,,2.0,0.5943,293.0,AtRim,2,314.0,OffArc3Make,CON,04:53,,19,7,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,12,,,False,,,,1611661330,327.0,503,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,True,ATL,1628277-1630471-1631044-1642804-203398,,,,,,1611661323,4,Marina Mabrey,1629497,14,05:38,1642800,Aneesah Morrow,1628277,Allisha Gray,0,,0,,False,-14,,12.5,0.384,327.0,ShortMidRange,2,338.0,OffArc3Miss,CON,05:27,,112,55,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,13,Aaliyah Edwards,1642290.0,True,,,,1611661330,356.0,499,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,True,ATL,1628277-1630471-1631044-1642804-203398,,,,,,1611661323,4,Saniya Rivers,1642809,12,06:18,0,,0,,0,,0,,False,-16,,12.3,0.3438,356.0,ShortMidRange,2,378.0,OffTimeout,CON,05:56,,13,122,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,14,,,,,,False,1611661330,430.0,481,2025-09-10,1022500282,1628263-1642290-1642800-1642809-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,0.0,Aneesah Morrow,1642800.0,Team,1611661323,4,Mamignan Touré,1642841,8,07:28,0,,0,,1642290,Aaliyah Edwards,1631009,Rhyne Howard,False,-12,10.0,23.7,0.4773,431.0,Corner3,3,448.0,OffLiveBallTurnover,CON,07:11,,-237,1,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,15,,,,,,False,1611661330,430.0,477,2025-09-10,1022500282,1628263-1642290-1642800-1642809-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Aneesah Morrow,1642800,8,07:28,0,,0,,1642290,Aaliyah Edwards,1631009,Rhyne Howard,False,-12,,1.4,0.6956,442.0,AtRim,2,448.0,OffLiveBallTurnover,CON,07:22,,-4,13,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,16,,,,,,False,1611661330,485.0,464,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Marina Mabrey,1629497,6,08:14,1642290,Aaliyah Edwards,1642804,Te-Hina Paopao,0,,0,,False,-12,,16.0,0.4185,488.0,LongMidRange,2,494.0,OffArc3Miss,CON,08:08,,23,158,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,17,,,False,,,,1611661330,524.0,461,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,True,ATL,1628280-1630471-1631009-1631044-1642804,Mamignan Touré,1642841.0,Aaliyah Edwards,1642290.0,LongMidRange,1611661323,4,Mamignan Touré,1642841,4,09:03,1642841,Mamignan Touré,1642804,Te-Hina Paopao,0,,0,,True,-14,2.0,0.6,0.7772,524.0,AtRim,2,543.0,OffArc3Miss,CON,08:44,,0,-6,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,18,,,,,,False,1611661330,524.0,459,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Aaliyah Edwards,1642290,4,09:03,1642841,Mamignan Touré,1642804,Te-Hina Paopao,0,,0,,False,-14,,21.6,0.2443,529.0,LongMidRange,2,543.0,OffArc3Miss,CON,08:49,,-88,197,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,19,,,False,,,,1611661330,557.0,456,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,True,ATL,1628280-1630471-1631009-1631044-1642804,Aneesah Morrow,1642800.0,Aaliyah Edwards,1642290.0,AtRim,1611661323,4,Aneesah Morrow,1642800,2,09:36,0,,1631009,Rhyne Howard,0,,0,,True,-16,1.0,0.6,0.8077,557.0,AtRim,2,576.0,OffArc3Make,CON,09:17,,0,-6,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,20,,,,,,False,1611661330,557.0,454,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Aaliyah Edwards,1642290,2,09:36,0,,1631009,Rhyne Howard,0,,0,,False,-16,,2.7,0.6231,559.0,AtRim,2,576.0,OffArc3Make,CON,09:19,,-21,17,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,21,,,,,,False,1611661330,22.0,438,2025-09-10,1022500282,1629497-1642290-1642800-1642809-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,3,Marina Mabrey,1629497,39,00:34,0,,1642804,Te-Hina Paopao,0,,0,,False,-13,,25.3,0.2737,24.0,Arc3,3,34.0,OffAtRimMake,CON,00:24,,-34,251,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,22,,,,,,False,1611661330,74.0,428,2025-09-10,1022500282,1629497-1642290-1642800-1642809-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,3,Aneesah Morrow,1642800,35,01:33,0,,1628280,Brionna Jones,0,,0,,False,-11,,1.8,0.6657,76.0,AtRim,2,93.0,OffAtRimMake,CON,01:16,,18,0,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,23,,,False,,,,1611661330,138.0,413,2025-09-10,1022500282,1629497-1642290-1642800-1642809-1642841,True,ATL,1628269-1628277-1628280-1631009-1642804,,,,,,1611661323,3,Saniya Rivers,1642809,31,02:36,0,,0,,0,,0,,False,-11,,1.5,0.6566,138.0,AtRim,2,156.0,OffTimeout,CON,02:18,,2,15,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661323', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661323__entity_id-1611661323__9a6613a2,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661323&EntityId=1611661323,200,24,,,,,,False,1611661330,203.0,389,2025-09-10,1022500282,1629497-1642290-1642800-1642809-1642841,False,ATL,1628269-1628277-1628280-1628886-1631009,Aneesah Morrow,1642800.0,Marina Mabrey,1629497.0,Corner3,1611661323,3,Aneesah Morrow,1642800,25,03:39,0,,0,,1642841,Mamignan Touré,1628269,Nia Coffey,True,-13,1.0,0.7,0.6909,210.0,AtRim,2,219.0,OffLiveBallTurnover,CON,03:30,,7,1,False,shots,4Q/OT | margin -3..3 | 300..120,team
